,qry_id,repeat_id,matching_repeat,matching_class,reference_length,merged_qrystart,merged_qryend,mergedfraglength,perc_div,perc_del,perc_insert,Gene,isoform
2559,XM_017478241.1,EXPANDER1_DR,C,LINE/RTE-BovB,3365,32,299,268,28.7,8.6,1,"XM_017478241.1 PREDICTED: Ictalurus punctatus chondroitin sulfate synthase 1 (chsy1), mRNA",chsy1
2560,XM_017478287.1,Tc1-5_DR,C,DNA/TcMar-Tc1,1234,7684,7856,173,30.9,2.9,2.9,"XM_017478287.1 PREDICTED: Ictalurus punctatus leucine rich repeat kinase 1 (lrrk1), transcript variant X1, mRNA",lrrk1
2561,XM_017478300.1,TE-X-8_DR,C,Unknown,484,3185,3383,199,24.6,0,2,"XM_017478300.1 PREDICTED: Ictalurus punctatus aryl hydrocarbon receptor nuclear translocator 2 (arnt2), transcript variant X1, mRNA",arnt2
2562,XM_017478300.1,Harbinger-N9_DR,C,DNA/PIF-Harbinger,643,3781,3957,177,27.1,1.7,14.7,"XM_017478300.1 PREDICTED: Ictalurus punctatus aryl hydrocarbon receptor nuclear translocator 2 (arnt2), transcript variant X1, mRNA",arnt2
2563,XM_017478312.1,TC1DR3,+,DNA/TcMar-Tc1,1225,2247,2467,221,20.6,4.5,3.6,"XM_017478312.1 PREDICTED: Ictalurus punctatus pleckstrin homology domain-containing family O member 1-like (LOC108271071), transcript variant X1, mRNA",LOC108271071
2564,XM_017478316.1,Harbinger-N22_DR,+,DNA/PIF-Harbinger,345,1841,2085,245,19.5,3.3,3.7,"XM_017478316.1 PREDICTED: Ictalurus punctatus megakaryocyte-associated tyrosine kinase (matk), transcript variant X1, mRNA",matk
2565,XM_017478330.1,I-3_DR,C,LINE/I,5426,1558,1751,194,32.7,0.1,0.6,"XM_017478330.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108271080 (LOC108271080), transcript variant X1, mRNA",LOC108271080
2566,XM_017478335.1,DNA8-17_DR,+,DNA/hAT-Tip100,1813,2707,2926,220,25,6.8,3.5,"XM_017478335.1 PREDICTED: Ictalurus punctatus DENN domain containing 1B (dennd1b), mRNA",dennd1b
2567,XM_017478366.1,DNA-N28_DR,C,DNA/PIF-Harbinger,565,3990,4134,145,25.6,2.8,5.7,"XM_017478366.1 PREDICTED: Ictalurus punctatus EPH receptor B3 (ephb3), transcript variant X1, mRNA",ephb3
2568,XM_017478366.1,hAT-N159_DR,C,DNA/hAT-Ac,1822,38,156,119,18.6,2.5,0.8,"XM_017478366.1 PREDICTED: Ictalurus punctatus EPH receptor B3 (ephb3), transcript variant X1, mRNA",ephb3
2569,XM_017478368.1,CryptonV-N1_DR,C,DNA/Crypton-V,10051,4672,4852,181,38.1,0,0,"XM_017478368.1 PREDICTED: Ictalurus punctatus elongator acetyltransferase complex subunit 4 (elp4), mRNA",elp4
2570,XM_017478373.1,SINE3-1a,+,SINE/5S-Deu-L2,570,1151,1246,96,15.2,4.1,5.6,"XM_017478373.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108271099 (LOC108271099), mRNA",LOC108271099
2571,XM_017478379.1,Harbinger-N22_DR,C,DNA/PIF-Harbinger,345,2424,2635,212,18.5,2.8,0.5,"XM_017478379.1 PREDICTED: Ictalurus punctatus sulfotransferase 6B1-like (LOC108271104), transcript variant X1, mRNA",LOC108271104
2572,XM_017478396.1,Mariner-N16_DR,+,DNA/TcMar-Tc1,600,95,175,81,12.2,0,19.1,"XM_017478396.1 PREDICTED: Ictalurus punctatus REST corepressor 3 (rcor3), transcript variant X3, mRNA",rcor3
2573,XM_017478399.1,DIRS-1E-LTR_DR,C,LTR/Ngaro,690,16,145,130,24.8,3.9,3.9,"XM_017478399.1 PREDICTED: Ictalurus punctatus HPS3, biogenesis of lysosomal organelles complex 2 subunit 1 (hps3), transcript variant X3, mRNA",hps3
2574,XM_017478401.1,Tc1-1_DR,C,DNA/TcMar-Tc1,1625,1494,1928,435,31.8,6.1,3.5,"XM_017478401.1 PREDICTED: Ictalurus punctatus fetuin-B-like (LOC108271113), mRNA",LOC108271113
2575,XM_017478404.1,DIRS-1E-LTR_DR,+,LTR/Ngaro,690,2530,2696,167,29.5,10.8,0.5,"XM_017478404.1 PREDICTED: Ictalurus punctatus NOTUM, palmitoleoyl-protein carboxylesterase (notum), mRNA",notum
2576,XM_017478404.1,Merlin-1_DR,C,DNA/Merlin,10527,2601,2719,119,26.5,2.5,1.7,"XM_017478404.1 PREDICTED: Ictalurus punctatus NOTUM, palmitoleoyl-protein carboxylesterase (notum), mRNA",notum
2577,XM_017478410.1,EnSpm-9_DR,C,DNA/CMC-EnSpm,8620,3390,3475,86,24.7,1.2,1.2,"XM_017478410.1 PREDICTED: Ictalurus punctatus oral cancer overexpressed 1 (oraov1), mRNA",oraov1
2578,XM_017478410.1,DNA-N36_DR,+,DNA,623,4167,4341,175,20,4,2.8,"XM_017478410.1 PREDICTED: Ictalurus punctatus oral cancer overexpressed 1 (oraov1), mRNA",oraov1
2579,XM_017478415.1,TC1DR3,+,DNA/TcMar-Tc1,1225,1,137,137,27,0,0,"XM_017478415.1 PREDICTED: Ictalurus punctatus abhydrolase domain containing 8 (abhd8), transcript variant X2, mRNA",abhd8
2580,XM_017478421.1,DNA-8-29_DR,+,DNA/hAT-Tip100,1020,3287,3379,93,21.1,0,3.3,"XM_017478421.1 PREDICTED: Ictalurus punctatus multiple C2 and transmembrane domain-containing protein 2-like (LOC108271124), transcript variant X1, mRNA",LOC108271124
2581,XM_017478421.1,Mariner-N16_DR,+,DNA/TcMar-Tc1,600,3038,3153,116,12.9,1.7,13.5,"XM_017478421.1 PREDICTED: Ictalurus punctatus multiple C2 and transmembrane domain-containing protein 2-like (LOC108271124), transcript variant X1, mRNA",LOC108271124
2582,XM_017478434.1,DNA-2-32_DR,C,DNA/CMC-EnSpm?,8782,2465,2573,109,12.7,0,0,"XM_017478434.1 PREDICTED: Ictalurus punctatus cell division cycle 14A (cdc14a), transcript variant X1, mRNA",cdc14a
2583,XM_017478452.1,Helitron-2_DR,+,RC/Helitron,27412,6397,6492,96,19.8,4.8,0,"XM_017478452.1 PREDICTED: Ictalurus punctatus nuclear factor I A (nfia), transcript variant X6, mRNA",nfia
2584,XM_017478456.1,DNA6-6_DR,+,DNA,11281,1774,1919,146,18.4,4.1,3.4,"XM_017478456.1 PREDICTED: Ictalurus punctatus kelch repeat and BTB domain containing 13 (kbtbd13), mRNA",kbtbd13
2585,XM_017478456.1,Merlin-1_DR,C,DNA/Merlin,10527,1940,2077,138,25.7,6.2,8.3,"XM_017478456.1 PREDICTED: Ictalurus punctatus kelch repeat and BTB domain containing 13 (kbtbd13), mRNA",kbtbd13
2586,XM_017478469.1,Mariner-N13_DR,+,DNA/TcMar-Tc1,1141,1999,2088,90,18,0,1.1,"XM_017478469.1 PREDICTED: Ictalurus punctatus transcriptional repressor p66-alpha-like (LOC108271147), transcript variant X1, mRNA",LOC108271147
2587,XM_017478478.1,Mariner-N17_DR,C,DNA/TcMar-Tc1,901,138,266,129,27.8,1.6,2.3,"XM_017478478.1 PREDICTED: Ictalurus punctatus N-acetylated alpha-linked acidic dipeptidase-like 2 (naaladl2), transcript variant X1, mRNA",naaladl2
2588,XM_017478511.1,DNAX-15_DR,C,DNA,767,1366,1666,301,18.6,8.6,5.1,"XM_017478511.1 PREDICTED: Ictalurus punctatus solute carrier family 35 member C1 (slc35c1), transcript variant X1, mRNA",slc35c1
2589,XM_017478540.1,Mariner-N16_DR,+,DNA/TcMar-Tc1,600,3829,3939,111,6.3,0,14.4,"XM_017478540.1 PREDICTED: Ictalurus punctatus ankyrin repeat and death domain containing 1A (ankdd1a), transcript variant X1, mRNA",ankdd1a
2590,XM_017478540.1,DNA-8-12_DR,C,DNA/Merlin,731,2796,2905,110,21.5,4.5,3.9,"XM_017478540.1 PREDICTED: Ictalurus punctatus ankyrin repeat and death domain containing 1A (ankdd1a), transcript variant X1, mRNA",ankdd1a
2591,XM_017478540.1,DNA-8-12_DR,+,DNA/Merlin,731,2293,2475,183,21.6,2.2,8.7,"XM_017478540.1 PREDICTED: Ictalurus punctatus ankyrin repeat and death domain containing 1A (ankdd1a), transcript variant X1, mRNA",ankdd1a
2592,XM_017478551.1,DNA6-6_DR,C,DNA,11281,2697,2913,217,26.7,9.2,1.7,"XM_017478551.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108271183 (LOC108271183), mRNA",LOC108271183
2593,XM_017478552.1,Harbinger-7_DR,+,DNA/PIF-Harbinger,1181,566,675,110,30.3,0.9,0.9,"XM_017478552.1 PREDICTED: Ictalurus punctatus putative nuclease HARBI1 (LOC108271180), mRNA",LOC108271180
2594,XM_017478557.1,REX1-8_DR,C,LINE/Rex-Babar,3461,845,937,93,27.2,0,1.1,"XM_017478557.1 PREDICTED: Ictalurus punctatus excitatory amino acid transporter 5-like (LOC108271187), transcript variant X1, mRNA",LOC108271187
2595,XM_017478559.1,BEL-55_DRe-I,+,LTR/Pao,5779,1393,1481,89,20,5.6,4.4,"XM_017478559.1 PREDICTED: Ictalurus punctatus kinesin family member 14 (kif14), mRNA",kif14
2596,XM_017478560.1,HE1_DR1,+,SINE/tRNA-V-RTE,402,5980,6218,239,28.1,3.4,7.9,"XM_017478560.1 PREDICTED: Ictalurus punctatus interleukin 16 (il16), mRNA",il16
2597,XM_017478565.1,DNA-8-29_DR,C,DNA/hAT-Tip100,1020,213,344,132,22.1,21.2,3.9,"XM_017478565.1 PREDICTED: Ictalurus punctatus transcription factor Adf-1-like (LOC108271190), transcript variant X1, mRNA",LOC108271190
2598,XM_017478573.1,Copia-6-I_DR,C,LTR/Gypsy?,2273,1678,1888,211,22.6,13.6,4.2,"XM_017478573.1 PREDICTED: Ictalurus punctatus wee1-like protein kinase (LOC108271195), transcript variant X4, mRNA",LOC108271195
2599,XM_017478573.1,REX1-4_DR,+,LINE/Rex-Babar,3312,247,819,573,30.6,4.9,4.3,"XM_017478573.1 PREDICTED: Ictalurus punctatus wee1-like protein kinase (LOC108271195), transcript variant X4, mRNA",LOC108271195
2600,XM_017478573.1,Tc1-1_DR,C,DNA/TcMar-Tc1,1625,1073,1260,188,35.5,1.1,1.1,"XM_017478573.1 PREDICTED: Ictalurus punctatus wee1-like protein kinase (LOC108271195), transcript variant X4, mRNA",LOC108271195
2601,XM_017478578.1,HE2_DR,+,SINE/tRNA-V-RTE,363,3699,3840,142,30,10.6,1.3,"XM_017478578.1 PREDICTED: Ictalurus punctatus docking protein 4 (dok4), transcript variant X1, mRNA",dok4
2602,XM_017478581.1,TZF28C,+,DNA/TcMar-Tc1,1629,3931,4158,228,29.3,1.1,0.3,"XM_017478581.1 PREDICTED: Ictalurus punctatus GTP binding protein 3 (mitochondrial) (gtpbp3), transcript variant X1, mRNA","c""mitochondrial"", ""gtpbp3"""
2603,XM_017478620.1,hAT-N66B_DR,C,DNA/hAT-Charlie,195,2751,2857,107,25.7,2.8,1.9,"XM_017478620.1 PREDICTED: Ictalurus punctatus endophilin-A3-like (LOC108271217), transcript variant X1, mRNA",LOC108271217
2604,XM_017478629.1,SINE2-3_DR,+,SINE/tRNA-V-RTE,368,670,829,160,17.4,18.1,3.3,"XM_017478629.1 PREDICTED: Ictalurus punctatus centrosomal protein 19 (cep19), transcript variant X1, mRNA",cep19
2605,XM_017478651.1,TC1DR3,+,DNA/TcMar-Tc1,1225,10087,10218,132,21.9,0,3.1,"XM_017478651.1 PREDICTED: Ictalurus punctatus abnormal spindle microtubule assembly (aspm), transcript variant X1, mRNA",aspm
2606,XM_017478653.1,CryptonV-2_DR,+,DNA/Crypton-V,21811,1,99,99,26.6,2,5.2,"XM_017478653.1 PREDICTED: Ictalurus punctatus nuclear receptor subfamily 2 group F member 6 (nr2f6), transcript variant X1, mRNA",nr2f6
2607,XM_017478667.1,DNA21TA1_DR,C,DNA/TcMar-Tc1,539,1053,1202,150,21.2,11.3,5.7,"XM_017478667.1 PREDICTED: Ictalurus punctatus ankyrin repeat and SOCS box containing 7 (asb7), transcript variant X2, mRNA",asb7
2608,XM_017478671.1,Kolobok-N5_DR,C,DNA/Kolobok-T2?,485,2763,2871,109,25,4.6,0.9,"XM_017478671.1 PREDICTED: Ictalurus punctatus polypeptide N-acetylgalactosaminyltransferase 18 (galnt18), transcript variant X1, mRNA",galnt18
2609,XM_017478682.1,Harbinger-2N1_DR,C,DNA/PIF-Harbinger,713,4326,4531,206,26.8,1,4,"XM_017478682.1 PREDICTED: Ictalurus punctatus mucin-5AC-like (LOC108271246), transcript variant X1, mRNA",LOC108271246
2610,XM_017478691.1,SINE2-4_DR,C,SINE/tRNA-V-RTE,371,545,696,152,25.5,3.3,1.9,"XM_017478691.1 PREDICTED: Ictalurus punctatus ceramide synthase 4 (cers4), transcript variant X2, mRNA",cers4
2611,XM_017478693.1,hAT-31_DR,C,DNA/hAT-Ac,3080,3,98,96,9.4,8.3,0,"XM_017478693.1 PREDICTED: Ictalurus punctatus ceramide synthase 4 (cers4), transcript variant X4, mRNA",cers4
2612,XM_017478698.1,DNA9-3_DR,C,DNA/MULE-MuDR?,11379,275,370,96,22.4,1,2.1,"XM_017478698.1 PREDICTED: Ictalurus punctatus zinc finger protein 609-like (LOC108271255), transcript variant X1, mRNA",LOC108271255
2613,XM_017478704.1,L1-119_DR,C,LINE/L1,5277,2013,2097,85,22.4,0,0,"XM_017478704.1 PREDICTED: Ictalurus punctatus RAC-alpha serine/threonine-protein kinase-like (LOC108271258), mRNA",LOC108271258
2614,XM_017478779.1,Merlin-1_DR,C,DNA/Merlin,10527,169,346,178,24.5,14,1.5,"XM_017478779.1 PREDICTED: Ictalurus punctatus transmembrane channel like 3 (tmc3), transcript variant X3, mRNA",tmc3
2615,XM_017478785.1,hAT-23_DR,C,DNA/hAT-Tip100,3575,4920,5045,126,33.3,0,0,"XM_017478785.1 PREDICTED: Ictalurus punctatus ADAMTS like 3 (adamtsl3), transcript variant X3, mRNA",adamtsl3
2616,XM_017478786.1,HATN4_DR,C,DNA/hAT-Charlie,192,1242,1412,171,26.2,8.2,6.3,"XM_017478786.1 PREDICTED: Ictalurus punctatus BRISC and BRCA1 A complex member 1 (babam1), transcript variant X1, mRNA",babam1
2617,XM_017478788.1,DIRS-15_DR,C,LTR/Ngaro,7069,762,888,127,17.8,22.1,2.6,"XM_017478788.1 PREDICTED: Ictalurus punctatus BRISC and BRCA1 A complex member 1 (babam1), transcript variant X3, mRNA",babam1
2618,XM_017478794.1,hAT-N180_DR,+,DNA/hAT?,1151,207,311,105,16.5,6.7,7.7,"XM_017478794.1 PREDICTED: Ictalurus punctatus neuron navigator 2 (nav2), transcript variant X1, mRNA",nav2
2619,XM_017478808.1,Gypsy35-I_DR,+,LTR/Gypsy,4464,2548,3836,1289,30.65,6.3,1.7,"XM_017478808.1 PREDICTED: Ictalurus punctatus beta-1,3-galactosyltransferase 1-like (LOC108271308), mRNA",LOC108271308
2620,XM_017478815.1,DNAX-15_DR,C,DNA,767,1793,2122,330,18.5,0.3,6.4,"XM_017478815.1 PREDICTED: Ictalurus punctatus cystinosin, lysosomal cystine transporter (ctns), transcript variant X1, mRNA",ctns
2621,XM_017478817.1,DNA8-22_DR,C,DNA,785,101,193,93,24.2,3.2,2.1,"XM_017478817.1 PREDICTED: Ictalurus punctatus cystinosin, lysosomal cystine transporter (ctns), transcript variant X3, mRNA",ctns
2622,XM_017478827.1,DIRS-N4_DR,+,LTR/Ngaro,5796,2227,2366,140,25.7,5.4,0.3,"XM_017478827.1 PREDICTED: Ictalurus punctatus large 60S subunit nuclear export GTPase 1 (lsg1), mRNA",lsg1
2623,XM_017478859.1,hAT-29_DR,+,DNA/hAT-Ac,3045,70,170,101,20.5,5,8.2,"XM_017478859.1 PREDICTED: Ictalurus punctatus pleckstrin homology domain containing A7 (plekha7), transcript variant X1, mRNA",plekha7
2624,XM_017478860.1,Tc1-1_DR,C,DNA/TcMar-Tc1,1625,28,109,82,25.9,7.3,1.1,"XM_017478860.1 PREDICTED: Ictalurus punctatus pleckstrin homology domain containing A7 (plekha7), transcript variant X2, mRNA",plekha7
2625,XM_017478878.1,Tc1-7_DR,C,DNA/TcMar-Tc1,1646,4778,5540,763,20.8,22.15,1,"XM_017478878.1 PREDICTED: Ictalurus punctatus phosphodiesterase 3B (pde3b), transcript variant X1, mRNA",pde3b
2626,XM_017478907.1,SINE2-3B_DR,+,SINE/tRNA-V,351,2655,2770,116,18.9,1.7,4.4,"XM_017478907.1 PREDICTED: Ictalurus punctatus transmembrane protein with metallophosphoesterase domain (tmppe), transcript variant X1, mRNA",tmppe
2627,XM_017478926.1,hAT-N36C_DR,+,DNA/hAT,1917,113,234,122,13.4,7.4,2.3,"XM_017478926.1 PREDICTED: Ictalurus punctatus related RAS viral (r-ras) oncogene homolog 2 (rras2), mRNA","c""r-ras"", ""rras2"""
2628,XM_017478926.1,hAT-N159_DR,C,DNA/hAT-Ac,1822,157,259,103,15.2,0,4,"XM_017478926.1 PREDICTED: Ictalurus punctatus related RAS viral (r-ras) oncogene homolog 2 (rras2), mRNA","c""r-ras"", ""rras2"""
2629,XM_017478942.1,hAT-N108_DR,C,DNA/hAT-Ac,576,2020,2102,83,16.5,2.4,4.9,"XM_017478942.1 PREDICTED: Ictalurus punctatus F-box protein 22 (fbxo22), mRNA",fbxo22
2630,XM_017478942.1,EnSpm-9_DR,C,DNA/CMC-EnSpm,8620,1255,1350,96,21.7,1,9,"XM_017478942.1 PREDICTED: Ictalurus punctatus F-box protein 22 (fbxo22), mRNA",fbxo22
2631,XM_017478948.1,Mariner-N13_DR,+,DNA/TcMar-Tc1,1141,9,173,165,12.95,7.3,1,"XM_017478948.1 PREDICTED: Ictalurus punctatus USH1 protein network component harmonin binding protein 1 (ushbp1), transcript variant X2, mRNA",ushbp1
2632,XM_017478950.1,DNA-X-5_DR,C,DNA/hAT,1221,3478,3572,95,24,1.1,7.9,"XM_017478950.1 PREDICTED: Ictalurus punctatus solute carrier family 39 member 3 (slc39a3), transcript variant X1, mRNA",slc39a3
2633,XM_017478950.1,Kolobok-N2_DR,C,DNA/Kolobok-T2,1371,2906,3170,265,23.2,3,7.5,"XM_017478950.1 PREDICTED: Ictalurus punctatus solute carrier family 39 member 3 (slc39a3), transcript variant X1, mRNA",slc39a3
2634,XM_017478963.1,DNA6-6_DR,C,DNA,11281,6263,6354,92,16.3,3.3,6.7,"XM_017478963.1 PREDICTED: Ictalurus punctatus activin A receptor type 2B (acvr2b), transcript variant X1, mRNA",acvr2b
2635,XM_017478983.1,TZF28B,C,DNA/TcMar-Tc1,1614,863,1108,246,23.6,17.9,1.8,"XM_017478983.1 PREDICTED: Ictalurus punctatus tctex1 domain-containing protein 1-like (LOC108271398), mRNA",LOC108271398
2636,XM_017479005.1,ERV1-N3C-LTR_DR,C,LTR/ERV1,1585,1193,1295,103,23.2,3.9,2.9,"XM_017479005.1 PREDICTED: Ictalurus punctatus receptor accessory protein 6 (reep6), transcript variant X1, mRNA",reep6
2637,XM_017479020.1,hAT-N48C_DR,+,DNA/hAT-Ac,2299,1716,1808,93,11.9,1.7,0,"XM_017479020.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108271423 (LOC108271423), mRNA",LOC108271423
2638,XM_017479030.1,TC1DR3,C,DNA/TcMar-Tc1,1225,1070,1950,881,22.7,11.3,0.3,"XM_017479030.1 PREDICTED: Ictalurus punctatus MPV17 mitochondrial inner membrane protein like 2 (mpv17l2), mRNA",mpv17l2
2639,XM_017479031.1,DNA-TA-1_DR,C,DNA/CMC-EnSpm,812,2914,3313,400,26.1,4.8,2.4,"XM_017479031.1 PREDICTED: Ictalurus punctatus mitochondrial ribosomal protein S11 (mrps11), mRNA",mrps11
2640,XM_017479031.1,DNA6-6_DR,+,DNA,11281,3314,3452,139,30.2,2.1,1.4,"XM_017479031.1 PREDICTED: Ictalurus punctatus mitochondrial ribosomal protein S11 (mrps11), mRNA",mrps11
2641,XM_017479034.1,DNA-X-5_DR,+,DNA/hAT,1221,37,129,93,15.9,8.6,5.2,"XM_017479034.1 PREDICTED: Ictalurus punctatus alpha-2-HS-glycoprotein-like (LOC108271434), mRNA",LOC108271434
2642,XM_017479107.1,Polinton-4N1_DR,C,DNA/Maverick,10436,166,247,82,18.3,0,0,"XM_017479107.1 PREDICTED: Ictalurus punctatus SRY-box 14 (sox14), mRNA",sox14
2643,XM_017479109.1,Mariner-N16_DR,+,DNA/TcMar-Tc1,600,1849,1950,102,13.3,0,4.1,"XM_017479109.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase RNF152-like (LOC108271498), mRNA",LOC108271498
2644,XM_017479130.1,hAT-N109_DR,+,DNA/hAT-Ac,653,2,120,119,13.7,0.8,14.3,"XM_017479130.1 PREDICTED: Ictalurus punctatus inosine-uridine preferring nucleoside hydrolase-like (LOC108271508), transcript variant X1, mRNA",LOC108271508
2645,XM_017479144.1,Mariner-17_DR,+,DNA/TcMar-Tc1,1600,2615,2901,287,23.9,4.9,5.2,"XM_017479144.1 PREDICTED: Ictalurus punctatus oxytocin receptor (oxtr), transcript variant X1, mRNA",oxtr
2646,XM_017479165.1,Gypsy-25-I_DR,C,LTR/Gypsy,4574,1828,2411,584,35.1,0.95,0.4,"XM_017479165.1 PREDICTED: Ictalurus punctatus matrilin 4 (matn4), transcript variant X3, mRNA",matn4
2647,XM_017479174.1,SINE2-3_DR,+,SINE/tRNA-V-RTE,368,1,126,126,17.8,27,1.9,"XM_017479174.1 PREDICTED: Ictalurus punctatus metabotropic glutamate receptor 4-like (LOC108271537), transcript variant X1, mRNA",LOC108271537
2648,XM_017479176.1,DNA9-3_DR,C,DNA/MULE-MuDR?,11379,657,736,80,15,0,0,"XM_017479176.1 PREDICTED: Ictalurus punctatus lipoma HMGIC fusion partner-like 4 (lhfpl4), transcript variant X1, mRNA",lhfpl4
2649,XM_017479181.1,piggyBac-N22_DR,+,DNA/PiggyBac?,598,2915,3165,251,30.6,2.4,1.2,"XM_017479181.1 PREDICTED: Ictalurus punctatus pituitary adenylate cyclase-activating polypeptide type I receptor-like (LOC108271541), mRNA",LOC108271541
2650,XM_017479202.1,ANGEL,C,DNA/Kolobok,309,3120,3256,137,15.8,17.5,7.3,"XM_017479202.1 PREDICTED: Ictalurus punctatus cyclic nucleotide-gated cation channel alpha-3-like (LOC108271559), transcript variant X1, mRNA",LOC108271559
2651,XM_017479209.1,hAT-N85_DR,+,DNA/hAT-Charlie,194,1718,1906,189,37.2,3.2,0.5,"XM_017479209.1 PREDICTED: Ictalurus punctatus leucine rich adaptor protein 1-like (LOC108271563), mRNA",LOC108271563
2652,XM_017479211.1,Mariner-N44_DR,C,DNA/TcMar-Tc1,654,3515,3702,188,29.3,13.8,0,"XM_017479211.1 PREDICTED: Ictalurus punctatus cingulin-like (LOC108271565), transcript variant X1, mRNA",LOC108271565
2653,XM_017479223.1,Rex1-29_DRe,C,LINE/Rex-Babar,2528,1929,2121,193,25.5,34.7,1,"XM_017479223.1 PREDICTED: Ictalurus punctatus vasoactive intestinal polypeptide receptor 1-like (LOC108271568), transcript variant X1, mRNA",LOC108271568
2654,XM_017479226.1,Mariner-4_DR,C,DNA/TcMar-Tc1,1627,2106,2338,233,31,8.6,4.5,"XM_017479226.1 PREDICTED: Ictalurus punctatus tetraspanin 1 (tspan1), transcript variant X1, mRNA",tspan1
2655,XM_017479242.1,EnSpm-N44_DR,+,DNA/CMC-EnSpm,8652,1142,1251,110,24.1,0,17,"XM_017479242.1 PREDICTED: Ictalurus punctatus REM2 and RAB like small GTPase 1 (rsg1), mRNA",rsg1
2656,XM_017479242.1,SINE2-4_DR,+,SINE/tRNA-V-RTE,371,1181,1283,103,22.7,2.9,6,"XM_017479242.1 PREDICTED: Ictalurus punctatus REM2 and RAB like small GTPase 1 (rsg1), mRNA",rsg1
2657,XM_017479242.1,DNA6-6_DR,C,DNA,11281,1471,1649,179,26.5,10.6,3.1,"XM_017479242.1 PREDICTED: Ictalurus punctatus REM2 and RAB like small GTPase 1 (rsg1), mRNA",rsg1
2658,XM_017479252.1,L2-2_DRe,+,LINE/L2,4238,2664,2787,124,23.8,0.8,1.6,"XM_017479252.1 PREDICTED: Ictalurus punctatus glutamine-rich protein 2-like (LOC108271588), transcript variant X3, mRNA",LOC108271588
2659,XM_017479255.1,Tc1-1_DR,+,DNA/TcMar-Tc1,1625,2140,2274,135,25.9,5.2,2.9,"XM_017479255.1 PREDICTED: Ictalurus punctatus sodium- and chloride-dependent GABA transporter 2-like (LOC108271591), transcript variant X1, mRNA",LOC108271591
2660,XM_017479264.1,DNA9-5_DR,C,DNA,4927,1422,1534,113,21.8,0,18.9,"XM_017479264.1 PREDICTED: Ictalurus punctatus SH3 and cysteine rich domain 3 (stac3), transcript variant X1, mRNA",stac3
2661,XM_017479264.1,Mariner-19_DR,C,DNA/TcMar-Tc1,1227,2119,2303,185,26.2,9.2,1,"XM_017479264.1 PREDICTED: Ictalurus punctatus SH3 and cysteine rich domain 3 (stac3), transcript variant X1, mRNA",stac3
2662,XM_017479264.1,L2-16_DRe,+,LINE/Rex-Babar,4289,2642,2839,198,31.4,3,3.5,"XM_017479264.1 PREDICTED: Ictalurus punctatus SH3 and cysteine rich domain 3 (stac3), transcript variant X1, mRNA",stac3
2663,XM_017479264.1,Mariner-19_DR,+,DNA/TcMar-Tc1,1227,2306,2407,102,24,0,2,"XM_017479264.1 PREDICTED: Ictalurus punctatus SH3 and cysteine rich domain 3 (stac3), transcript variant X1, mRNA",stac3
2664,XM_017479266.1,REX1-7_DR,+,LINE/Rex-Babar,3733,1478,1593,116,30.1,0,2.6,"XM_017479266.1 PREDICTED: Ictalurus punctatus SH3 and cysteine rich domain 3 (stac3), transcript variant X3, mRNA",stac3
2665,XM_017479278.1,Zisupton-7_DR,C,DNA/Zisupton,17082,810,918,109,12.8,0,0,"XM_017479278.1 PREDICTED: Ictalurus punctatus inositol 1,4,5-trisphosphate receptor type 1-like (LOC108271603), mRNA",LOC108271603
2666,XM_017479301.1,Harbinger-N16_DR,C,DNA/PIF-Harbinger,3406,1415,2810,1396,20.975,4.625,4.325,"XM_017479301.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108271627 (LOC108271627), mRNA",LOC108271627
2667,XM_017479301.1,Gypsy139-I_DR,+,LTR/Gypsy,4231,14,1212,1199,29.8,9.6,1.9,"XM_017479301.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108271627 (LOC108271627), mRNA",LOC108271627
2668,XM_017479305.1,Mariner-13_DR,C,DNA/TcMar-Tc1,1620,1176,1355,180,24,7.85,0,"XM_017479305.1 PREDICTED: Ictalurus punctatus high choriolytic enzyme 1-like (LOC108271633), transcript variant X1, mRNA",LOC108271633
