,qry_id,repeat_id,matching_repeat,matching_class,reference_length,merged_qrystart,merged_qryend,mergedfraglength,perc_div,perc_del,perc_insert,Gene,isoform
9966,XM_017473080.1,TE_00002618_LTR,C,__ClassI_LTR_Gypsy,445,2153,2528,376,25.9,8.6,8.1,"XM_017473080.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM39-like (LOC108268231), transcript variant X2, mRNA",LOC108268231
9967,XM_017473083.1,TE_00000282,C,__ClassII_DNA_TcMar_nMITE,1505,402,659,258,33.5,1.9,4,"XM_017473083.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM39-like (LOC108268232), transcript variant X1, mRNA",LOC108268232
9968,XM_017473083.1,TE_00001326,+,__ClassI_LTR_Copia,886,785,1168,384,3.6,2.2,1.7,"XM_017473083.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM39-like (LOC108268232), transcript variant X1, mRNA",LOC108268232
9969,XM_017473085.1,TE_00002070,+,__ClassII_DNA_TcMar_nMITE,3245,2005,2113,109,18.4,24.8,0,"XM_017473085.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM39-like (LOC108268232), transcript variant X3, mRNA",LOC108268232
9970,XM_017473086.1,TE_00001326,+,__ClassI_LTR_Copia,886,818,1192,375,10.5,27.7,1,"XM_017473086.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM39-like (LOC108268233), transcript variant X1, mRNA",LOC108268233
9971,XM_017473086.1,TE_00000253,C,__ClassI_LTR_Gypsy,682,2481,2584,104,15.4,1,12.9,"XM_017473086.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM39-like (LOC108268233), transcript variant X1, mRNA",LOC108268233
9972,XM_017473086.1,TE_00000282,C,__ClassII_DNA_TcMar_nMITE,1505,435,692,258,33.5,1.9,4,"XM_017473086.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM39-like (LOC108268233), transcript variant X1, mRNA",LOC108268233
9973,XM_017473089.1,TE_00003621_LTR,+,__ClassI_LTR_Gypsy,434,2106,2292,187,15.8,3.7,5.4,"XM_017473089.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM21-like (LOC108268234), transcript variant X1, mRNA",LOC108268234
9974,XM_017473089.1,TE_00001326,+,__ClassI_LTR_Copia,886,825,1208,384,3.6,2.2,1.7,"XM_017473089.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM21-like (LOC108268234), transcript variant X1, mRNA",LOC108268234
9975,XM_017473089.1,TE_00000282,C,__ClassII_DNA_TcMar_nMITE,1505,472,725,254,31.4,2.4,3.6,"XM_017473089.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM21-like (LOC108268234), transcript variant X1, mRNA",LOC108268234
9976,XM_017473089.1,TE_00000526,C,__ClassII_DNA_hAT_nMITE,774,3108,3208,101,13.8,8.9,6.8,"XM_017473089.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM21-like (LOC108268234), transcript variant X1, mRNA",LOC108268234
9977,XM_017473089.1,TE_00002618_LTR,C,__ClassI_LTR_Gypsy,445,2293,2536,244,24.6,4.9,10.2,"XM_017473089.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM21-like (LOC108268234), transcript variant X1, mRNA",LOC108268234
9978,XM_017473095.1,TE_00001851,C,__ClassII_DNA_hAT_nMITE,2758,3599,3822,224,23.2,17.9,0,"XM_017473095.1 PREDICTED: Ictalurus punctatus disabled homolog 1-like (LOC108268235), mRNA",LOC108268235
9979,XM_017473095.1,TE_00003277,+,__ClassII_DNA_CACTA_nMITE,4090,3228,3438,211,27.1,10.4,2.2,"XM_017473095.1 PREDICTED: Ictalurus punctatus disabled homolog 1-like (LOC108268235), mRNA",LOC108268235
9980,XM_017473095.1,TE_00003691,+,__ClassII_DNA_TcMar_nMITE,2111,3820,3990,171,11.7,1.2,0,"XM_017473095.1 PREDICTED: Ictalurus punctatus disabled homolog 1-like (LOC108268235), mRNA",LOC108268235
9981,XM_017473096.1,TE_00000282,C,__ClassII_DNA_TcMar_nMITE,1505,658,930,273,33.2,4.4,6.3,"XM_017473096.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM39-like (LOC108268236), mRNA",LOC108268236
9982,XM_017473096.1,TE_00000877,+,__ClassI_LTR_Gypsy,346,2216,2351,136,27.2,16.2,0,"XM_017473096.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM39-like (LOC108268236), mRNA",LOC108268236
9983,XM_017473096.1,TE_00001326,+,__ClassI_LTR_Copia,886,1054,1427,374,12.4,28.3,1,"XM_017473096.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase TRIM39-like (LOC108268236), mRNA",LOC108268236
9984,XM_017473097.1,TE_00000313,+,__ClassI_LTR_Gypsy,6580,69,218,150,9.6,0.7,17.1,"XM_017473097.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268237 (LOC108268237), mRNA",LOC108268237
9985,XM_017473097.1,TE_00000131,C,__ClassI_LTR_Gypsy,12848,364,534,171,10.1,0.6,1.8,"XM_017473097.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268237 (LOC108268237), mRNA",LOC108268237
9986,XM_017473097.1,TE_00000699,C,__ClassI_LTR_Gypsy,1175,1404,1487,84,20.3,6,6,"XM_017473097.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268237 (LOC108268237), mRNA",LOC108268237
9987,XM_017473097.1,TE_00000466,+,__ClassI_nLTR_LINE_RTE,3039,877,1156,280,4.7,0,1.1,"XM_017473097.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268237 (LOC108268237), mRNA",LOC108268237
9988,XM_017473101.1,TE_00002673,+,__ClassII_DNA_TcMar_nMITE,2752,2033,2146,114,28.9,5.3,0,"XM_017473101.1 PREDICTED: Ictalurus punctatus carcinoembryonic antigen-related cell adhesion molecule 8-like (LOC108268239), transcript variant X1, mRNA",LOC108268239
9989,XM_017473101.1,TE_00002525_LTR,+,__ClassI_LTR_Gypsy,448,62,177,116,27.8,5.2,0.8,"XM_017473101.1 PREDICTED: Ictalurus punctatus carcinoembryonic antigen-related cell adhesion molecule 8-like (LOC108268239), transcript variant X1, mRNA",LOC108268239
9990,XM_017473101.1,TE_00000466,+,__ClassI_nLTR_LINE_RTE,3039,499,829,331,9.5,6.7,1.1,"XM_017473101.1 PREDICTED: Ictalurus punctatus carcinoembryonic antigen-related cell adhesion molecule 8-like (LOC108268239), transcript variant X1, mRNA",LOC108268239
9991,XM_017473101.1,TE_00002343,C,__ClassIII_Helitron,15488,2050,2162,113,22.5,2.6,5.5,"XM_017473101.1 PREDICTED: Ictalurus punctatus carcinoembryonic antigen-related cell adhesion molecule 8-like (LOC108268239), transcript variant X1, mRNA",LOC108268239
9992,XM_017473102.1,TE_00000576,C,__ClassI_nLTR_PLE,1928,1,87,87,3.5,0,0,"XM_017473102.1 PREDICTED: Ictalurus punctatus carcinoembryonic antigen-related cell adhesion molecule 8-like (LOC108268239), transcript variant X2, mRNA",LOC108268239
9993,XM_017473104.1,TE_00000282,C,__ClassII_DNA_TcMar_nMITE,1505,718,975,258,34.6,2.7,4.7,"XM_017473104.1 PREDICTED: Ictalurus punctatus zinc finger protein RFP-like (LOC108268240), transcript variant X1, mRNA",LOC108268240
9994,XM_017473104.1,TE_00001326,+,__ClassI_LTR_Copia,886,1098,1484,387,7.6,24.6,1,"XM_017473104.1 PREDICTED: Ictalurus punctatus zinc finger protein RFP-like (LOC108268240), transcript variant X1, mRNA",LOC108268240
9995,XM_017473107.1,TE_00000702,C,__ClassI_LTR_Gypsy,568,1251,1408,158,14.7,2.5,1.2,"XM_017473107.1 PREDICTED: Ictalurus punctatus tripartite motif-containing protein 16-like (LOC108268241), mRNA",LOC108268241
9996,XM_017473107.1,TE_00003673,C,__ClassII_DNA_hAT_nMITE,4482,433,1180,748,29.25,0.9,1.5,"XM_017473107.1 PREDICTED: Ictalurus punctatus tripartite motif-containing protein 16-like (LOC108268241), mRNA",LOC108268241
9997,XM_017473107.1,TE_00000282,C,__ClassII_DNA_TcMar_nMITE,1505,46,338,293,23.6,0,1.7,"XM_017473107.1 PREDICTED: Ictalurus punctatus tripartite motif-containing protein 16-like (LOC108268241), mRNA",LOC108268241
9998,XM_017473109.1,TE_00001326,+,__ClassI_LTR_Copia,886,946,1402,457,6.5,2.8,4.4,"XM_017473109.1 PREDICTED: Ictalurus punctatus E3 ubiquitin/ISG15 ligase TRIM25-like (LOC108268245), mRNA",LOC108268245
9999,XM_017473109.1,TE_00000282,C,__ClassII_DNA_TcMar_nMITE,1505,564,820,257,33.8,1.2,3.2,"XM_017473109.1 PREDICTED: Ictalurus punctatus E3 ubiquitin/ISG15 ligase TRIM25-like (LOC108268245), mRNA",LOC108268245
10000,XM_017473110.1,TE_00000466,+,__ClassI_nLTR_LINE_RTE,3039,710,986,277,6.2,0,1.1,"XM_017473110.1 PREDICTED: Ictalurus punctatus Fc receptor-like protein 5 (LOC108268246), transcript variant X1, mRNA",LOC108268246
10001,XM_017473110.1,TE_00002153,C,__ClassI_LTR_Copia,3524,118,416,299,18.1,3,13.2,"XM_017473110.1 PREDICTED: Ictalurus punctatus Fc receptor-like protein 5 (LOC108268246), transcript variant X1, mRNA",LOC108268246
10002,XM_017473110.1,TE_00000638,C,__ClassII_DNA_TcMar_nMITE,2611,1102,1814,713,4.533333333,1.1,0.6,"XM_017473110.1 PREDICTED: Ictalurus punctatus Fc receptor-like protein 5 (LOC108268246), transcript variant X1, mRNA",LOC108268246
10003,XM_017473113.1,TE_00003277,C,__ClassII_DNA_CACTA_nMITE,4090,2037,2532,496,21.9,9.7,1.7,"XM_017473113.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268244 (LOC108268244), mRNA",LOC108268244
10004,XM_017473113.1,TE_00003426,C,__ClassII_DNA_hAT_MITE,383,1,93,93,4.3,1.1,1.1,"XM_017473113.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268244 (LOC108268244), mRNA",LOC108268244
10005,XM_017473115.1,TE_00003673,C,__ClassII_DNA_hAT_nMITE,4482,736,954,219,27.5,0.5,0.5,"XM_017473115.1 PREDICTED: Ictalurus punctatus E3 ubiquitin/ISG15 ligase TRIM25-like (LOC108268247), mRNA",LOC108268247
10006,XM_017473115.1,TE_00000282,C,__ClassII_DNA_TcMar_nMITE,1505,306,641,336,23.6,0,1.5,"XM_017473115.1 PREDICTED: Ictalurus punctatus E3 ubiquitin/ISG15 ligase TRIM25-like (LOC108268247), mRNA",LOC108268247
10007,XM_017473116.1,TE_00000576,C,__ClassI_nLTR_PLE,1928,1,87,87,2.3,0,0,"XM_017473116.1 PREDICTED: Ictalurus punctatus high affinity immunoglobulin gamma Fc receptor I-like (LOC108268248), mRNA",LOC108268248
10008,XM_017473116.1,TE_00000638,C,__ClassII_DNA_TcMar_nMITE,2611,1022,1981,960,14.375,4.425,1.725,"XM_017473116.1 PREDICTED: Ictalurus punctatus high affinity immunoglobulin gamma Fc receptor I-like (LOC108268248), mRNA",LOC108268248
10009,XM_017473116.1,TE_00000466,+,__ClassI_nLTR_LINE_RTE,3039,409,739,331,8.9,6.7,1.1,"XM_017473116.1 PREDICTED: Ictalurus punctatus high affinity immunoglobulin gamma Fc receptor I-like (LOC108268248), mRNA",LOC108268248
10010,XM_017473117.1,TE_00001686,+,__ClassII_DNA_hAT_MITE,337,1577,1668,92,23.1,0,1.1,"XM_017473117.1 PREDICTED: Ictalurus punctatus DnaJ heat shock protein family (Hsp40) member B6 (dnajb6), transcript variant X1, mRNA","c""Hsp40"", ""dnajb6"""
10011,XM_017473119.1,TE_00003476,+,__ClassII_DNA_TcMar_nMITE,1880,1662,1793,132,22.9,3,0.7,"XM_017473119.1 PREDICTED: Ictalurus punctatus phospholipid phosphatase 3-like (LOC108268250), mRNA",LOC108268250
10012,XM_017473119.1,TE_00002597,+,__ClassII_DNA_TcMar_nMITE,1376,3032,3255,224,18.4,15.6,10.2,"XM_017473119.1 PREDICTED: Ictalurus punctatus phospholipid phosphatase 3-like (LOC108268250), mRNA",LOC108268250
10013,XM_017473119.1,TE_00002015,+,__ClassII_DNA_TcMar_nMITE,1746,2810,2932,123,23.5,2.4,13.5,"XM_017473119.1 PREDICTED: Ictalurus punctatus phospholipid phosphatase 3-like (LOC108268250), mRNA",LOC108268250
10014,XM_017473120.1,TE_00001326,+,__ClassI_LTR_Copia,886,1,420,420,4.3,2.7,1.6,"XM_017473120.1 PREDICTED: Ictalurus punctatus zinc finger protein RFP-like (LOC108268251), transcript variant X1, mRNA",LOC108268251
10015,XM_017473123.1,TE_00002838,+,__ClassII_DNA_TcMar_nMITE,4769,1195,2044,850,20.45,0,7.8,"XM_017473123.1 PREDICTED: Ictalurus punctatus motor neuron and pancreas homeobox 1 (mnx1), mRNA",mnx1
10016,XM_017473123.1,TE_00001198,C,__ClassII_DNA_hAT_MITE,319,642,813,172,25.2,1.7,5.4,"XM_017473123.1 PREDICTED: Ictalurus punctatus motor neuron and pancreas homeobox 1 (mnx1), mRNA",mnx1
10017,XM_017473124.1,TE_00000793,C,__ClassI_LTR_Copia,1060,12,167,156,24.2,1.9,1.9,"XM_017473124.1 PREDICTED: Ictalurus punctatus tripartite motif-containing protein 16-like (LOC108268255), mRNA",LOC108268255
10018,XM_017473124.1,TE_00003673,C,__ClassII_DNA_hAT_nMITE,4482,375,839,465,27.7,3.7,3.7,"XM_017473124.1 PREDICTED: Ictalurus punctatus tripartite motif-containing protein 16-like (LOC108268255), mRNA",LOC108268255
10019,XM_017473126.1,TE_00000466,+,__ClassI_nLTR_LINE_RTE,3039,466,873,408,1.65,0,0.15,"XM_017473126.1 PREDICTED: Ictalurus punctatus carcinoembryonic antigen-related cell adhesion molecule 5-like (LOC108268256), mRNA",LOC108268256
10020,XM_017473127.1,TE_00002679,C,__ClassII_DNA_hAT_nMITE,3131,1309,1495,187,23.6,11,4.2,"XM_017473127.1 PREDICTED: Ictalurus punctatus B-cell CLL/lymphoma 10 (bcl10), transcript variant X1, mRNA",bcl10
10021,XM_017473127.1,TE_00001925,+,__ClassII_DNA_CACTA_nMITE,4421,1266,1390,125,14.9,0,20.8,"XM_017473127.1 PREDICTED: Ictalurus punctatus B-cell CLL/lymphoma 10 (bcl10), transcript variant X1, mRNA",bcl10
10022,XM_017473127.1,TE_00000737,C,__ClassII_DNA_hAT_nMITE,963,1014,1097,84,18,6,14.1,"XM_017473127.1 PREDICTED: Ictalurus punctatus B-cell CLL/lymphoma 10 (bcl10), transcript variant X1, mRNA",bcl10
10023,XM_017473131.1,TE_00002332,C,__ClassI_LTR_Gypsy,4488,92,544,453,21.5,2.6,3.3,"XM_017473131.1 PREDICTED: Ictalurus punctatus ribonuclease inhibitor-like (LOC108268260), mRNA",LOC108268260
10024,XM_017473131.1,TE_00003108,C,__ClassII_DNA_hAT_nMITE,3935,720,908,189,14.1,0,2.7,"XM_017473131.1 PREDICTED: Ictalurus punctatus ribonuclease inhibitor-like (LOC108268260), mRNA",LOC108268260
10025,XM_017473132.1,TE_00003673,C,__ClassII_DNA_hAT_nMITE,4482,829,1061,233,30.5,0,0,"XM_017473132.1 PREDICTED: Ictalurus punctatus E3 ubiquitin/ISG15 ligase TRIM25-like (LOC108268261), mRNA",LOC108268261
10026,XM_017473132.1,TE_00000282,C,__ClassII_DNA_TcMar_nMITE,1505,396,731,336,24.2,0,1.5,"XM_017473132.1 PREDICTED: Ictalurus punctatus E3 ubiquitin/ISG15 ligase TRIM25-like (LOC108268261), mRNA",LOC108268261
10027,XM_017473136.1,TE_00003842,+,__ClassI_LTR_Gypsy,4066,3617,3754,138,25.4,6.5,0,"XM_017473136.1 PREDICTED: Ictalurus punctatus pleckstrin homology domain-containing family G member 5-like (LOC108268265), transcript variant X1, mRNA",LOC108268265
10028,XM_017473136.1,TE_00002216,C,__ClassI_nLTR_LINE_R2,4702,3240,3615,376,23.9,7.7,3,"XM_017473136.1 PREDICTED: Ictalurus punctatus pleckstrin homology domain-containing family G member 5-like (LOC108268265), transcript variant X1, mRNA",LOC108268265
10029,XM_017473137.1,TE_00002894,+,__ClassII_DNA_hAT_nMITE,2547,357,514,158,26.8,0,0,"XM_017473137.1 PREDICTED: Ictalurus punctatus protein outspread-like (LOC108268243), transcript variant X1, mRNA",LOC108268243
10030,XM_017473138.1,TE_00003579,C,__ClassII_DNA_hAT_nMITE,4044,2374,2521,148,25,9.5,8,"XM_017473138.1 PREDICTED: Ictalurus punctatus myeloid-associated differentiation marker homolog (LOC108268278), mRNA",LOC108268278
10031,XM_017473144.1,TE_00003690,+,__ClassII_DNA_TcMar_nMITE,1788,3653,3840,188,14,0,5,"XM_017473144.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268283 (LOC108268283), transcript variant X1, mRNA",LOC108268283
10032,XM_017473144.1,TE_00002184,C,__ClassI_nLTR_LINE_L1,3533,1442,1641,200,33.2,1,8,"XM_017473144.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268283 (LOC108268283), transcript variant X1, mRNA",LOC108268283
10033,XM_017473144.1,TE_00003652,C,__ClassI_LTR_Gypsy,890,1645,1726,82,20.7,0,0,"XM_017473144.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268283 (LOC108268283), transcript variant X1, mRNA",LOC108268283
10034,XM_017473144.1,TE_00003600,+,__ClassII_DNA_hAT_nMITE,1771,2666,3011,346,24.6,2.3,3.5,"XM_017473144.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268283 (LOC108268283), transcript variant X1, mRNA",LOC108268283
10035,XM_017473149.1,TE_00002869,+,__ClassI_LTR_Gypsy,8764,3111,3209,99,19.4,0,6.5,"XM_017473149.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268283 (LOC108268283), transcript variant X5, mRNA",LOC108268283
10036,XM_017473150.1,TE_00003600,+,__ClassII_DNA_hAT_nMITE,1771,111,414,304,23.8,4.3,3.3,"XM_017473150.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268284 (LOC108268284), mRNA",LOC108268284
10037,XM_017473158.1,TE_00002269,C,__ClassII_DNA_PiggyBac_nMITE,3434,1,215,215,27.1,0,10.8,"XM_017473158.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268288 (LOC108268288), transcript variant X2, mRNA",LOC108268288
10038,XM_017473169.1,TE_00003340,+,__ClassII_DNA_hAT_nMITE,3607,9242,9453,212,21.3,16.5,0.4,"XM_017473169.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268294 (LOC108268294), transcript variant X1, mRNA",LOC108268294
10039,XM_017473169.1,TE_00001649,+,__ClassII_DNA_hAT_nMITE,1544,5711,5808,98,13.6,1,2.1,"XM_017473169.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268294 (LOC108268294), transcript variant X1, mRNA",LOC108268294
10040,XM_017473169.1,TE_00002864,+,__ClassII_DNA_Mutator_nMITE,3055,7806,8184,379,24.2,9.8,4,"XM_017473169.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268294 (LOC108268294), transcript variant X1, mRNA",LOC108268294
10041,XM_017473169.1,TE_00003273,C,__ClassI_LTR_Gypsy,6033,6513,6646,134,21.1,9.7,4.3,"XM_017473169.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268294 (LOC108268294), transcript variant X1, mRNA",LOC108268294
10042,XM_017473169.1,TE_00003530,C,__ClassII_DNA_Mutator_nMITE,12265,5866,6149,284,21.7,8.1,12.4,"XM_017473169.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268294 (LOC108268294), transcript variant X1, mRNA",LOC108268294
10043,XM_017473169.1,TE_00003425,C,__ClassII_DNA_hAT_nMITE,2724,6157,6492,336,29.3,12.1,3.5,"XM_017473169.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268294 (LOC108268294), transcript variant X1, mRNA",LOC108268294
10044,XM_017473169.1,TE_00001627,C,__ClassII_DNA_Harbinger_nMITE,4368,6194,6439,246,24.8,13,6.5,"XM_017473169.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268294 (LOC108268294), transcript variant X1, mRNA",LOC108268294
10045,XM_017473180.1,TE_00002526,C,__ClassII_DNA_TcMar_nMITE,3034,1879,2007,129,23.6,2.3,8.2,"XM_017473180.1 PREDICTED: Ictalurus punctatus TNF receptor superfamily member 1A (tnfrsf1a), transcript variant X1, mRNA",tnfrsf1a
10046,XM_017473180.1,TE_00002070,+,__ClassII_DNA_TcMar_nMITE,3245,3747,3878,132,26.7,2.3,6.3,"XM_017473180.1 PREDICTED: Ictalurus punctatus TNF receptor superfamily member 1A (tnfrsf1a), transcript variant X1, mRNA",tnfrsf1a
10047,XM_017473187.1,TE_00000850,C,__ClassII_DNA_hAT_nMITE,2243,1,702,702,6,2.966666667,3.866666667,"XM_017473187.1 PREDICTED: Ictalurus punctatus C-C motif chemokine 3-like (LOC108268303), transcript variant X1, mRNA",LOC108268303
10048,XM_017473189.1,TE_00000850,C,__ClassII_DNA_hAT_nMITE,2243,157,405,249,19.05,1.55,3.4,"XM_017473189.1 PREDICTED: Ictalurus punctatus C-C motif chemokine 3-like 1 (LOC108268304), mRNA",LOC108268304
10049,XM_017473189.1,TE_00001042,+,__ClassII_DNA_TcMar_nMITE,1284,1,154,154,4,0.7,3.3,"XM_017473189.1 PREDICTED: Ictalurus punctatus C-C motif chemokine 3-like 1 (LOC108268304), mRNA",LOC108268304
10050,XM_017473192.1,TE_00002216,+,__ClassI_nLTR_LINE_R2,4702,4282,4418,137,19.6,0,7,"XM_017473192.1 PREDICTED: Ictalurus punctatus progestin and adipoQ receptor family member 9 (paqr9), mRNA",paqr9
10051,XM_017473192.1,TE_00002096,C,__ClassII_DNA_hAT_nMITE,2973,4239,4433,195,17.9,4,9.6,"XM_017473192.1 PREDICTED: Ictalurus punctatus progestin and adipoQ receptor family member 9 (paqr9), mRNA",paqr9
10052,XM_017473192.1,TE_00003819,C,__ClassII_DNA_CACTA_nMITE,4456,4051,4192,142,20.1,7.8,2,"XM_017473192.1 PREDICTED: Ictalurus punctatus progestin and adipoQ receptor family member 9 (paqr9), mRNA",paqr9
10053,XM_017473200.1,TE_00002209,+,__ClassII_DNA_Harbinger_nMITE,2477,512,825,314,25.1,6.4,0.9,"XM_017473200.1 PREDICTED: Ictalurus punctatus forkhead box C1 (foxc1), mRNA",foxc1
10054,XM_017473202.1,TE_00002135,C,__ClassII_DNA_hAT_MITE,270,2828,3365,538,25.3,2.4,18.1,"XM_017473202.1 PREDICTED: Ictalurus punctatus neuromedin-U receptor 1-like (LOC108268311), transcript variant X1, mRNA",LOC108268311
10055,XM_017473202.1,TE_00001870,C,__ClassII_DNA_hAT_nMITE,2071,3213,3370,158,16.5,2.5,11.7,"XM_017473202.1 PREDICTED: Ictalurus punctatus neuromedin-U receptor 1-like (LOC108268311), transcript variant X1, mRNA",LOC108268311
10056,XM_017473205.1,TE_00003211,C,__ClassII_DNA_TcMar_nMITE,2044,3710,3800,91,10.1,7.7,2.1,"XM_017473205.1 PREDICTED: Ictalurus punctatus dynamin-3-like (LOC108268313), transcript variant X1, mRNA",LOC108268313
10057,XM_017473210.1,TE_00002813,+,__ClassII_DNA_hAT_nMITE,4301,1679,1835,157,26.5,0,1611.4,"XM_017473210.1 PREDICTED: Ictalurus punctatus regulator of G-protein signaling 21-like (LOC108268317), mRNA",LOC108268317
10058,XM_017473211.1,TE_00001718,C,__ClassII_DNA_hAT_nMITE,2628,148,308,161,11.8,15.5,0,"XM_017473211.1 PREDICTED: Ictalurus punctatus zinc finger protein 135-like (LOC108268318), mRNA",LOC108268318
10059,XM_017473216.1,TE_00003743,C,__ClassII_DNA_hAT_nMITE,4009,482,827,346,7.6,0.3,1.8,"XM_017473216.1 PREDICTED: Ictalurus punctatus cornifelin homolog B-like (LOC108268321), transcript variant X1, mRNA",LOC108268321
10060,XM_017473219.1,TE_00001042,+,__ClassII_DNA_TcMar_nMITE,1284,134,217,84,16.2,13.1,4.4,"XM_017473219.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108268323 (LOC108268323), mRNA",LOC108268323
10061,XM_017473229.1,TE_00001427,+,__ClassII_DNA_hAT_nMITE,3314,10,701,692,8.4,0.85,0.85,"XM_017473229.1 PREDICTED: Ictalurus punctatus tubulin alpha-1A chain-like (LOC108268328), transcript variant X1, mRNA",LOC108268328
10062,XM_017473229.1,TE_00001064,C,__ClassII_DNA_TcMar_MITE,600,1538,1690,153,4.6,0.7,0,"XM_017473229.1 PREDICTED: Ictalurus punctatus tubulin alpha-1A chain-like (LOC108268328), transcript variant X1, mRNA",LOC108268328
10063,XM_017473230.1,TE_00001352,+,__ClassII_DNA_hAT_MITE,595,1,130,130,11,0,2.4,"XM_017473230.1 PREDICTED: Ictalurus punctatus tubulin alpha-1A chain-like (LOC108268328), transcript variant X2, mRNA",LOC108268328
10064,XM_017473230.1,TE_00003031,C,__ClassII_DNA_hAT_nMITE,1392,192,367,176,4.6,1.1,1.1,"XM_017473230.1 PREDICTED: Ictalurus punctatus tubulin alpha-1A chain-like (LOC108268328), transcript variant X2, mRNA",LOC108268328
